t,ball_x,ball_z,ball_vx,ball_vz,ee_x,ee_z
0.6416666666666656,-0.1079952210034694,1.756039906459921,-1.6408213637179947,-4.162239027625878,3.3306690738754696e-16,1.9897385906159566
0.6458333333333323,-0.1148257393044532,1.738542753585996,-1.6393243922361111,-4.19931668974199,3.608224830031759e-16,1.9764226209466895
0.6499999999999989,-0.12164998724266719,1.7208913504625656,-1.637819505171361,-4.236336749623298,3.608224830031759e-16,1.9606189241755994
0.6541666666666656,-0.1284679319461112,1.703085938604607,-1.636306728826562,-4.273298845910039,3.3306690738754696e-16,1.94427269240986
0.6583333333333322,-0.13527954065457826,1.6851267610221068,-1.634786090032091,-4.310202619800055,3.608224830031759e-16,1.928977804566666
0.6624999999999989,-0.14208478072179734,1.6670140622093383,-1.6332576161325802,-4.347047715064423,3.3306690738754696e-16,1.91599238971168
0.6666666666666655,-0.1488836196175223,1.6487480881340775,-1.6317213349739925,-4.383833778062587,3.3306690738754696e-16,1.9062586407074584
0.6708333333333322,-0.1556760249295684,1.6303290862267565,-1.630177274891061,-4.420560457757011,3.3306690738754696e-16,1.9004223014093298
0.6749999999999988,-0.16246196436579788,1.6117573053695593,-1.628625464695079,-4.457227405727356,3.3306690738754696e-16,1.8988485240009054
0.6791666666666655,-0.1692414057560563,1.5930329958854585,-1.627065933662026,-4.493834276184197,3.3306690738754696e-16,1.9016319093719454
0.6833333333333321,-0.17601431705406054,1.574156409527199,-1.625498711521015,-4.53038072598229,3.885780586188048e-16,1.908598661955375
0.6874999999999988,-0.18278066633923992,1.5551277994662265,-1.623923828443052,-4.566866414633403,3.0531133177191805e-16,1.9192996280533672
0.6916666666666654,-0.18954042181853195,1.5359474202815653,-1.6223413150300878,-4.603291004318714,3.608224830031759e-16,1.9330008428239507
0.6958333333333321,-0.19629355182813346,1.5166155279486453,-1.6207512023043613,-4.639654159900788,3.3306690738754696e-16,1.948670662979047
0.6999999999999987,-0.20304002483520853,1.4971323798280822,-1.6191535216980129,-4.675955548935145,3.885780586188048e-16,1.9649658340869696
0.7041666666666654,-0.2097798094395542,1.4774982346544097,-1.6175483050429635,-4.712194841681426,3.0531133177191805e-16,1.9802202127577075
0.708333333333332,-0.21651287437522523,1.4577133525247674,-1.615935584561047,-4.748371711114155,3.3306690738754696e-16,1.9924409821992812
0.7124999999999987,-0.22323918851211852,1.437777994887546,-1.614315392854386,-4.784485832933123,3.0531133177191805e-16,1.9993182983377134
0.7166666666666653,-0.22995872085751853,1.4176924245309903,-1.6126877628960028,-4.820536885573386,3.608224830031759e-16,1.9982552818337547
0.720833333333332,-0.23667144055760458,1.3974569055717616,-1.611052728020655,-4.856524550214892,3.885780586188048e-16,1.986425971063055
0.7249999999999986,-0.24337731689892078,1.3770717034434627,-1.6094103219158897,-4.892448510791734,3.885780586188048e-16,1.9608690513604923
0.7291666666666653,-0.25007631930980956,1.356537084885125,-1.6077605786133058,-4.928308454001054,3.3306690738754696e-16,1.9186245923130636
0.733333333333332,-0.2567684173618096,1.3358533179296601,-1.6061035324800175,-4.964104069311576,3.3306690738754696e-16,1.856975570557548
0.7374999999999986,-0.26345358077101927,1.3150206718922777,-1.6044392182103124,-4.999835048971804,2.498001805406602e-16,1.786695578075748
